tweet_id	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1286736699259793410	yes	no	yes	no	no	yes	yes
1297885548070273024	yes	NA	yes	no	no	no	no
1270670803873476608	yes	no	yes	no	no	no	no
1259028979794706437	yes	no	yes	no	no	no	no
1255450512272642050	yes	no	yes	no	no	no	no
1284750766805221376	yes	no	yes	no	no	no	no
1287085051444895744	yes	no	yes	no	no	no	no
1256452116211621890	yes	no	yes	no	no	no	no
1242714939216801793	yes	no	yes	no	no	no	no
1256856272458125312	no	NA	NA	NA	NA	no	yes
1295411810204626944	yes	no	yes	no	yes	no	no
1297792397150232577	yes	no	yes	no	yes	no	no
1257251492270166016	yes	no	yes	no	no	no	no
1250648666232311810	yes	NA	yes	no	no	yes	yes
1281975361534926849	yes	no	yes	no	no	no	yes
1285795881686642689	yes	yes	yes	yes	no	yes	no
1252128192812498947	yes	no	yes	no	yes	yes	yes
1264814557006102535	yes	no	yes	no	no	no	no
1262391532314902528	yes	no	yes	no	no	no	no
1262729600334999553	yes	no	yes	no	yes	no	no
1239985474757853185	yes	no	yes	no	no	no	no
1296066563716591616	yes	NA	yes	no	no	no	no
1249628312663740416	yes	no	yes	no	yes	no	no
1274242135483715585	yes	no	yes	no	no	no	no
1248953070190460928	yes	no	yes	no	no	no	no
1281965418249441280	yes	no	yes	no	yes	no	no
1273967362379833346	yes	no	yes	no	no	no	no
1289841298568957952	yes	no	yes	no	yes	no	no
1279526246603464713	yes	yes	yes	yes	yes	yes	no
1268042641335365633	yes	no	yes	no	no	no	no
1245564734591709184	no	NA	NA	NA	NA	no	no
1265218397178077184	yes	no	yes	no	yes	no	no
1285528306507538433	yes	no	yes	no	no	no	yes
1260940818174500865	yes	no	yes	no	no	no	yes
1270295685062164480	yes	no	yes	no	no	no	no
1299791835364241408	yes	no	yes	no	no	no	no
1270617548338466816	yes	no	yes	no	no	no	no
1265891613064167425	yes	no	yes	no	no	no	no
1255769804826427393	yes	no	yes	no	no	no	no
1279793796767797248	yes	no	yes	no	yes	no	no
1247392961740095488	yes	no	yes	no	no	no	no
1283155929333145603	no	NA	NA	NA	NA	no	no
1243481176439951363	yes	NA	yes	yes	no	yes	no
1257545104623128577	yes	no	yes	no	no	no	yes
1243629297107116034	yes	no	yes	no	no	no	no
1261938540776226818	yes	no	yes	yes	no	no	yes
1258319216920408064	yes	no	yes	no	no	no	no
1274644484983336964	yes	no	yes	no	no	no	no
1244256681103671298	yes	no	yes	no	no	no	yes
1289524539987197957	yes	no	yes	no	no	no	yes
1280944870543278081	no	NA	NA	NA	NA	no	no
1251768085205434368	yes	NA	yes	no	no	no	no
1262294608500920321	yes	NA	yes	no	no	no	no
1293388518144835584	yes	no	yes	no	no	no	no
1251468330516520963	yes	yes	no	no	no	no	no
1253349974085156864	yes	no	yes	no	no	no	no
1272959584492302336	no	NA	NA	NA	NA	no	no
1254722020547465218	no	NA	NA	NA	NA	no	yes
1269614499000209408	no	NA	NA	NA	NA	no	no
1263684771126874112	yes	no	yes	no	yes	no	no
1286248690622042112	yes	no	yes	no	no	no	no
1260474654021636097	yes	no	yes	no	no	no	no
1280405267583287297	yes	no	yes	no	no	no	no
1249081013638172672	yes	yes	yes	yes	no	no	no
1238380629596798976	yes	no	yes	no	no	no	no
1280168833098145792	yes	no	yes	no	no	no	no
1294248121543856129	yes	NA	yes	no	no	no	no
1252527744220565504	yes	no	yes	no	no	no	no
1279106755440582658	yes	no	yes	no	no	no	no
1245647518479704067	yes	no	yes	no	no	no	no
1297176707078774785	yes	no	yes	no	no	no	no
1291993686096699393	yes	NA	yes	no	yes	no	no
1248587435967119363	yes	no	yes	no	no	no	no
1288597631925727234	yes	no	yes	no	no	no	no
1253595097909866496	yes	no	yes	no	yes	no	no
1299227226290839552	yes	no	yes	no	no	no	no
1270223331258699776	no	NA	NA	NA	NA	no	no
1238726638420078597	yes	yes	yes	no	yes	no	yes
1274605479981965312	yes	NA	yes	no	no	no	no
1273207270176768000	yes	no	yes	no	no	no	no
1279030795907338240	yes	no	yes	no	yes	no	no
1248756344099831808	yes	yes	yes	yes	yes	yes	yes
1250471119938822146	yes	no	yes	no	no	no	no
1254789034431246337	yes	no	yes	no	no	no	no
1257211440802529282	yes	NA	yes	no	yes	no	no
1254685308878311424	no	NA	NA	NA	NA	yes	no
1264287848674603008	no	NA	NA	NA	NA	no	no
1255030582767243269	yes	no	yes	no	no	yes	yes
1259321377041059840	yes	no	yes	no	no	yes	no
1285242887618342913	yes	no	yes	no	yes	no	yes
1273162734188847104	yes	NA	yes	no	no	no	no
1281138145267011585	yes	no	yes	no	no	no	no
1265539278483918849	yes	no	yes	no	no	no	no
1264626605055291392	yes	no	yes	no	no	no	no
1239448222139023363	no	NA	NA	NA	NA	no	no
1247102756395114497	yes	no	yes	no	no	no	no
1267568426329014278	yes	no	yes	no	no	yes	no
1270690940257218560	yes	no	yes	no	no	no	no
1246375593848885250	yes	no	yes	no	no	no	no
1285195548522414081	yes	no	yes	no	no	no	no
1256516288286986240	no	NA	NA	NA	NA	no	no
1250436774427373572	yes	no	yes	no	no	no	no
1286263082910613504	yes	NA	yes	yes	no	yes	no
1284745850774790146	yes	no	yes	no	yes	yes	no
1255162777854976003	yes	no	yes	yes	no	no	no
1247453023917539328	yes	no	yes	no	no	no	no
1249053484521074688	no	NA	NA	NA	NA	no	no
1252978229939494912	yes	no	yes	no	no	no	no
1273874773160988672	yes	no	yes	yes	yes	no	yes
1273149555903692803	yes	no	yes	no	no	no	no
1269526097646977024	yes	NA	yes	no	no	no	no
1271101381374607360	no	NA	NA	NA	NA	no	no
1294214876148256768	yes	no	yes	no	yes	no	no
1248530408762941441	yes	no	yes	no	no	no	no
1265176951980990473	yes	no	yes	no	no	no	no
1275663080786182145	yes	no	yes	no	no	yes	yes
1254415817095200769	yes	NA	yes	no	no	no	no
1267801898507173888	yes	no	yes	no	yes	yes	yes
1240888467279745024	yes	no	yes	no	yes	no	no
1281505288676417536	yes	no	yes	no	no	no	yes
1253551751409459202	yes	NA	yes	no	no	no	no
1254676560344420352	no	NA	NA	NA	NA	no	no
1242720462892924928	yes	no	yes	no	no	no	no
1268842153108811777	no	NA	NA	NA	NA	no	no
1291993651879583744	yes	no	yes	no	yes	no	no
1244855326991511554	yes	no	yes	no	no	no	no
1257642538623815680	yes	no	yes	no	no	no	no
1253445366537752577	yes	no	yes	no	no	no	no
1274236780464783361	yes	no	yes	no	yes	no	no
1253331104188166146	yes	NA	yes	no	yes	no	no
1240286113970995201	yes	no	yes	no	no	no	no
1266247314521260032	yes	no	yes	no	no	no	no
1264078179293188096	yes	no	yes	no	no	no	no
1253213048745181185	yes	NA	yes	no	yes	no	no
1286630387301724161	yes	no	yes	no	no	no	no
1288369708757061632	yes	no	yes	no	no	no	no
1279007646176034848	yes	no	yes	no	no	no	yes
1284066075773001729	yes	no	yes	no	no	yes	yes
1246306047955996672	yes	no	yes	no	no	no	no
1299281660131848194	yes	no	yes	no	no	no	no
1298871628734935040	yes	no	yes	no	no	no	no
1284746384214618113	yes	yes	yes	no	no	no	no
1259434946118258688	yes	no	yes	no	no	no	no
1240260852080672771	yes	no	yes	no	no	no	no
1273902306912862209	yes	no	yes	no	yes	yes	yes
1277834975786815489	yes	no	yes	yes	no	no	yes
1279285703260737537	yes	NA	yes	no	no	no	no
1280422702948515841	yes	NA	yes	no	no	no	no
1297429472489222145	yes	no	yes	no	no	no	no
1266235263312789504	yes	no	yes	no	no	no	no
1265863494232145926	yes	no	yes	no	no	no	no
1284890985554677763	yes	no	yes	yes	yes	yes	yes
1260089319584382977	yes	no	yes	no	no	no	no
1295609578151870465	yes	no	yes	no	no	no	no
1259391011530461187	yes	no	yes	no	no	yes	yes
1280454020587335680	yes	no	yes	no	no	no	no
1251883761609977857	yes	no	yes	no	no	no	no
1254478366201151488	yes	no	yes	no	yes	no	no
1250670189001261056	yes	yes	yes	no	yes	no	no
1245225864280838145	yes	no	yes	no	no	no	no
1246024685424443392	yes	no	yes	no	no	yes	yes
1284259634480590849	yes	NA	yes	no	yes	yes	yes
1294786068210835456	yes	no	yes	no	no	no	no
1293117752606162947	yes	yes	yes	yes	yes	yes	no
1296357526984851456	yes	no	yes	no	no	no	no
1283679341528981504	yes	no	yes	no	yes	no	no
1242063464287350793	yes	yes	yes	no	no	yes	no
1261981093340876802	no	NA	NA	NA	NA	no	no
1278227602482831365	yes	no	yes	no	no	no	no
1280135245162057729	yes	no	yes	no	no	no	no
1259390990198157312	yes	no	yes	no	no	no	no
1296371975812780032	yes	no	yes	no	no	no	no
1286558361220198400	yes	no	yes	no	no	no	no
1268789666209300481	yes	no	yes	no	no	no	no
1280774906750201856	yes	no	yes	no	no	no	no
1296361331285618689	yes	no	yes	no	no	no	no
1266610835704741890	yes	no	yes	no	no	no	no
1248840453979541505	yes	NA	yes	no	no	no	no
1256646487813115905	no	NA	NA	NA	NA	no	no
1275656857110163461	yes	no	yes	no	no	no	no
1248870010556162049	yes	no	yes	no	no	no	no
1263033931013685248	yes	no	yes	yes	no	no	no
1256429797565235201	yes	no	yes	no	no	yes	no
1295241082758930432	yes	no	yes	no	no	no	no
1271379715727728640	yes	no	yes	no	no	no	no
1265510550177484801	yes	no	yes	no	no	no	no
1241428327786860552	yes	no	yes	no	no	no	no
1236621836911349760	no	NA	NA	NA	NA	yes	no
1282964729183559680	yes	no	yes	no	no	no	no
1245945501926785026	yes	no	yes	no	no	no	no
1256506457941475328	yes	no	yes	no	yes	yes	yes
1270617539672977409	yes	no	yes	no	no	no	no
1271086683681951746	yes	no	yes	no	no	no	no
1265574723913682945	yes	no	yes	no	no	no	no
1244893851346755585	yes	NA	yes	no	no	no	no
1274207736033505280	yes	no	yes	no	no	no	no
1271097408945115142	yes	no	yes	no	no	no	no
1286286840211939337	yes	NA	yes	no	yes	no	no
1280247300913270791	yes	no	yes	no	no	no	no
1242442749913239555	yes	no	yes	no	no	no	no
1291964238680842240	yes	no	yes	no	no	no	no
1243690979292520449	yes	no	yes	no	no	no	no
1249935423629131777	yes	no	yes	no	no	no	no
1257606724011405312	yes	no	yes	yes	yes	yes	no
1273874775144894464	yes	no	yes	no	yes	no	no
1283988562837409792	yes	NA	yes	yes	yes	yes	no
1255026724200427520	yes	no	yes	no	no	no	no
1253593428971184129	yes	no	yes	no	no	no	no
1290515241856532481	yes	no	yes	no	no	no	no
1297458942789005317	yes	no	yes	no	no	yes	yes
1260650169101500423	yes	no	yes	no	no	no	no
1281484925716357121	yes	no	yes	no	yes	yes	yes
1246416483925626880	yes	no	yes	no	no	no	no
1286972728310824960	yes	no	yes	no	no	no	no
1248217835001843712	no	NA	NA	NA	NA	no	yes
1259737396691730434	yes	NA	yes	no	yes	no	no
1285186857333121024	yes	no	yes	no	yes	no	no
1251153876545187845	yes	no	yes	no	yes	no	no
1254287660027383809	yes	no	yes	no	no	no	no
1246703887576432640	yes	no	yes	no	yes	no	no
1253610512073601024	yes	no	yes	no	yes	no	no
1300335400314044416	yes	no	yes	no	no	no	no
1279093879200010240	yes	no	yes	no	no	no	no
1261166391568355328	yes	no	yes	no	no	no	no
1279337963369959424	yes	no	yes	yes	yes	no	yes
1290544070461460480	yes	no	yes	no	yes	no	no
1268883883136888833	yes	no	yes	no	no	yes	yes
1251065963623014400	yes	no	yes	no	no	yes	yes
1252855763858411525	yes	no	yes	no	yes	no	no
1255419057920192513	yes	no	yes	yes	yes	yes	yes
1289022813731520513	yes	no	yes	no	no	yes	yes
1259435529608794112	yes	no	yes	no	yes	yes	yes
1254736189296218112	yes	no	yes	no	no	no	no
1288366646831329280	yes	no	yes	no	no	no	no
1261981740542889985	yes	no	yes	no	no	no	no
1250305477025488896	yes	no	yes	no	no	no	no
1254994697413689346	yes	no	yes	no	no	no	no
1257204531764645889	yes	no	yes	no	yes	yes	no
1251461143887065089	yes	no	yes	no	no	no	no
1275768144875970561	yes	no	yes	no	no	no	no
1248282480022519814	yes	no	yes	no	no	no	no
1245588923314663427	yes	no	yes	no	no	no	no
1272038151947718656	yes	no	yes	no	no	no	no
1281923701982859264	yes	no	yes	no	no	no	no
1254669211110080514	yes	no	yes	yes	yes	no	no
1266292355579047936	yes	no	yes	yes	no	no	no
1248596998233772033	no	NA	NA	NA	NA	no	no
1278230376218058753	yes	no	yes	no	no	no	no
1263733309600915458	yes	NA	yes	no	yes	no	no
1275732282314235910	yes	no	yes	no	yes	no	no
1254295252745310208	no	NA	NA	NA	NA	yes	no
1249293450576646151	yes	no	yes	no	no	no	no
1243120516095004673	yes	no	yes	no	no	no	no
1261558261360312320	yes	no	yes	no	no	no	no
1269667881765257223	yes	no	yes	yes	no	no	no
1250501993266847745	yes	no	yes	no	no	no	no
1254727644920385537	yes	no	yes	no	no	no	no
1246685988702892038	yes	no	yes	no	no	no	no
1273846392608509958	yes	NA	yes	no	no	no	no
1250557693154283523	yes	no	yes	no	no	no	no
1272898212463075337	yes	no	yes	no	yes	no	no
1253929239088451584	yes	no	yes	no	no	no	no
1275678148403789826	yes	no	yes	yes	no	yes	no
1237658724208123905	yes	NA	yes	no	no	yes	yes
1272049777723793410	yes	no	yes	no	no	no	no
1264806024533422086	yes	no	yes	no	no	yes	yes
1259200471245492225	no	NA	NA	NA	NA	no	no
1276024413067128833	yes	no	yes	no	no	yes	yes
1268568528006926338	yes	no	yes	no	no	no	no
1251042548338040833	no	NA	NA	NA	NA	no	no
1260654840629190656	yes	no	yes	no	no	no	no
1250151826437156871	yes	no	yes	yes	no	no	yes
1273587483889065984	yes	no	yes	yes	yes	no	no
1291652225421455360	yes	no	yes	no	no	yes	no
1280074517260484608	yes	no	yes	no	no	no	no
1265582646836551681	yes	no	yes	no	no	no	yes
1249639517025439745	yes	no	yes	no	no	no	no
1251048778758606848	yes	no	yes	no	no	yes	yes
1280069807316975617	yes	no	yes	no	no	yes	no
1236711166623322112	yes	no	yes	no	yes	yes	yes
1252355102125350912	yes	no	no	no	no	no	yes
1296372048730763266	yes	NA	yes	no	yes	yes	yes
1275005128878297089	yes	no	yes	no	no	no	no
1280805028752695296	yes	no	yes	no	no	yes	yes
1252617226458456066	yes	no	yes	no	no	no	no
1239288784254009346	yes	no	yes	no	no	no	no
1251390646100819969	yes	no	yes	no	no	no	no
1294702688446353408	yes	no	yes	no	no	no	no
1266268608734179328	yes	no	yes	no	no	yes	no
1255364986211315716	yes	no	yes	no	no	no	no
1298515100425428992	yes	NA	yes	no	yes	no	yes
1252148997382385665	yes	no	yes	no	yes	yes	yes
1256474761967939585	yes	no	yes	no	yes	no	yes
1251401064412180482	yes	NA	yes	no	no	yes	yes
1261771134317494272	no	NA	NA	NA	NA	no	no
1291348326185603073	yes	no	yes	no	no	no	no
1271285097417732099	yes	NA	yes	no	no	yes	yes
1294655274620456961	yes	NA	yes	yes	no	yes	yes
1272761633497067520	yes	no	yes	no	no	no	no
1274635484216659972	yes	no	yes	no	no	no	no
1290352277132279808	yes	NA	yes	no	yes	yes	yes
1270614420536922113	yes	NA	yes	no	no	yes	yes
1242749319830278145	yes	no	yes	no	no	no	no
1281123547214217217	yes	no	yes	no	no	yes	yes
1296918708594642953	yes	no	yes	no	yes	no	no
1256993235962073089	yes	no	yes	no	no	yes	no
1240523692486074369	yes	no	yes	no	no	yes	yes
1293852606369017856	yes	no	yes	no	no	no	no
1286255525152337921	no	NA	NA	NA	NA	no	yes
1266040023222226947	yes	no	yes	no	no	no	no
1294504407397281794	yes	no	yes	no	no	no	no
1258411526978826243	yes	no	yes	no	yes	no	no
1250717580567945217	yes	no	yes	no	no	no	no
1254297634052939777	yes	no	yes	no	no	no	no
1256594465348825089	yes	NA	yes	no	no	no	no
1289155961119215617	yes	no	yes	no	no	no	no
1280377207614029824	yes	NA	yes	no	no	no	no
1245586422846767105	yes	no	yes	yes	no	yes	yes
1282213885655879680	yes	no	yes	no	no	yes	yes
1273354908822114309	yes	no	yes	no	no	yes	no
1274921893917872128	yes	no	yes	yes	no	yes	yes
1266327066552737793	yes	no	yes	no	no	no	no
1295609999234916353	yes	no	yes	no	yes	yes	yes
1263078772531769344	yes	no	yes	yes	yes	yes	yes
1252117521051856898	yes	NA	yes	no	yes	no	no
1263358875534798849	yes	no	yes	no	yes	yes	yes
1252164362330083328	yes	no	yes	yes	no	no	no
1251390987945082882	yes	no	yes	no	no	yes	yes
1295623306419281922	yes	no	yes	no	yes	yes	yes
1254643098048749568	yes	no	yes	no	no	yes	yes
1290640839320965122	yes	no	yes	no	no	no	no
1291676017195712513	yes	no	yes	yes	yes	no	yes
1286031045352202240	yes	no	yes	yes	yes	yes	no
1273934945581441024	yes	no	yes	no	no	no	no
1269152019450859520	yes	no	yes	no	no	yes	yes
1273165329817010178	yes	no	yes	yes	no	yes	yes
1295670535356133377	yes	no	yes	yes	no	no	no
1256161449958871040	yes	no	yes	no	no	no	no
1252120057557274624	yes	no	yes	no	no	no	no
1240616692541161472	yes	no	yes	yes	no	no	no
1269025432646627329	yes	no	yes	yes	yes	yes	yes
1271378624634073088	yes	no	yes	no	no	no	no
1253687927252701186	no	NA	NA	NA	NA	no	no
1226934330720706560	yes	no	yes	no	yes	yes	yes
1269241384361431041	yes	no	yes	no	no	yes	yes
1288075485457584135	yes	no	yes	no	no	no	no
1242151933441343490	yes	NA	yes	no	no	yes	no
1261295215501074432	yes	no	yes	no	yes	no	yes
1256520444653510657	yes	no	yes	no	yes	no	yes
1253266722221690880	yes	no	yes	no	no	no	no
1290898466646814720	yes	no	yes	no	no	no	no
1268389286992379908	yes	no	yes	no	no	no	no
1296806735324295168	yes	no	yes	no	no	no	no
1287288497913634816	yes	no	yes	yes	yes	no	no
1288472682640609287	yes	no	yes	yes	yes	yes	no
1277806576129245185	yes	no	yes	no	no	yes	no
1273874209081622528	yes	no	yes	no	no	no	no
1257951115066273794	yes	no	yes	no	no	yes	no
1277831719366860805	yes	no	yes	no	no	yes	no
1252513660003639296	yes	no	yes	no	yes	yes	yes
1241273265533923330	yes	no	yes	no	no	no	no
1250443526191468544	yes	no	yes	no	no	no	no
1251827807510040576	yes	no	yes	yes	no	yes	yes
1270333564492677120	yes	no	yes	no	yes	yes	yes
1297319495221075969	yes	no	yes	no	no	no	no
1270971836025667584	yes	no	yes	no	no	no	no
1254327123487215616	yes	no	yes	yes	no	no	yes
1276071063848398848	yes	no	yes	no	no	yes	no
1253925643739414528	yes	no	yes	no	no	no	no
1271386079959175168	yes	no	yes	no	no	no	no
1247887179713409026	yes	no	yes	no	yes	no	no
1245640780884000769	yes	no	yes	yes	no	no	yes
1251870749121544193	no	NA	NA	NA	NA	no	no
1257258463832551425	yes	no	yes	no	no	no	no
1250039440917094400	yes	no	yes	no	no	no	no
1274988374999404544	yes	no	yes	no	yes	no	no
1294923507600629760	yes	no	yes	no	no	no	no
1262616453569798150	yes	no	yes	no	no	no	no
1258654494071586816	yes	no	yes	no	no	no	no
1239828675270508544	yes	no	yes	no	no	yes	no
1265655653315547139	no	NA	NA	NA	NA	no	no
1264164430536822784	no	NA	NA	NA	NA	no	no
1248234215298273283	yes	NA	yes	no	yes	no	no
1257937895052193792	yes	no	yes	no	no	no	no
1257912613767393280	yes	no	yes	no	no	no	no
1280375583550181378	yes	no	yes	no	no	no	no
1283774495703085057	yes	no	yes	no	yes	no	yes
1280394223091671040	yes	no	yes	no	no	no	no
1252920164099768320	yes	no	yes	no	no	no	no
1246453548747034624	yes	no	yes	NA	no	no	no
1236418606726078464	yes	no	yes	no	yes	yes	no
1293141824681410563	yes	no	yes	no	no	no	no
1235995582872903682	yes	no	yes	no	no	no	no
1273142859525431297	yes	no	yes	no	no	no	no
1264090289662234625	yes	no	yes	no	no	no	no
1245217219233136641	yes	no	yes	no	no	no	no
1260185365006123010	yes	no	yes	no	yes	no	no
1256508164620640256	yes	yes	yes	no	yes	no	yes
1259757040412626949	yes	no	yes	no	no	no	no
1273998770322227202	yes	no	yes	no	no	no	no
1295316395098624008	yes	NA	yes	no	no	no	no
1269683678436683780	yes	no	yes	no	no	no	no
1277882957684867072	yes	no	yes	no	no	no	no
1245641224880447488	yes	no	yes	no	no	no	no
1237682282095349761	yes	no	yes	no	no	no	no
1264070259633524736	yes	no	yes	no	no	no	no
1249660557738852354	yes	NA	yes	no	yes	no	no
1263549184713658370	yes	yes	yes	yes	yes	yes	no
1285114706915721217	yes	no	no	no	no	no	no
1282571615461683205	yes	no	yes	no	no	no	no
1245251344685989889	yes	no	yes	no	no	no	no
1273278111912583168	yes	no	yes	no	no	no	no
1257245201757806592	yes	no	yes	no	no	no	no
1269163176198836224	yes	NA	yes	no	no	no	no
1294171501365788673	yes	yes	yes	yes	no	no	no
1273995715723722752	yes	NA	yes	no	no	no	no
1259035760906436608	yes	no	yes	no	no	no	no
1251045541468831744	yes	no	yes	no	no	no	no
1267710761255809024	yes	no	yes	no	no	no	no
1255844596120256512	yes	no	yes	no	no	no	no
1261180635961589760	yes	no	yes	no	no	no	no
1228606067963310082	yes	no	yes	no	no	no	no
1278715296686256129	yes	no	yes	no	no	no	no
1260959868778885120	no	NA	NA	NA	NA	no	no
1253195591687036929	yes	no	yes	yes	no	yes	no
1249240922057048065	yes	no	yes	no	no	no	no
1249975356343431169	yes	no	yes	no	no	no	no
1245215529297760256	yes	no	yes	no	no	no	no
1254381225977888769	yes	no	yes	no	no	no	no
1295698924532097024	yes	NA	yes	no	yes	no	yes
1254275780521209856	yes	no	yes	no	no	no	no
1254884156452016128	yes	no	yes	yes	yes	yes	no
1260574462921052165	yes	no	yes	no	no	no	no
1237284412536037377	yes	no	yes	no	no	no	no
1289260523377160192	yes	no	yes	no	no	no	no
1282971460315697152	yes	NA	yes	no	no	no	no
1242406830048854018	yes	no	yes	no	no	no	no
1300096126964686848	yes	no	yes	no	yes	no	no
1259003925606383618	yes	no	yes	no	no	no	no
1276439014225121280	yes	no	yes	no	yes	no	no
1298889240592420864	yes	no	yes	no	yes	no	no
1252884831404351488	yes	no	yes	no	no	no	no
1244778012685426688	yes	no	yes	no	no	no	no
1254027107967041536	yes	no	yes	no	no	no	no
1263088360836530186	yes	no	yes	yes	no	no	no
1256043833776836608	yes	no	yes	no	no	no	no
1287281645045854208	yes	NA	yes	no	no	yes	yes
1282332636036431873	yes	no	yes	yes	yes	yes	yes
1253914646462885889	yes	NA	yes	no	no	yes	yes
1275690050039287808	yes	no	yes	no	no	yes	no
1276387048350519296	yes	no	yes	no	no	no	no
1247792913574064133	yes	no	yes	yes	yes	yes	yes
1245268800854990848	yes	NA	yes	no	no	yes	no
1270661082508640259	yes	no	yes	no	no	yes	yes
1280009830477049856	yes	no	yes	no	no	no	no
1254648922393513986	yes	NA	yes	no	no	no	no
1274751194091659265	no	NA	NA	NA	NA	no	no
1287256432174338049	yes	no	yes	no	no	no	yes
1255846627115503623	no	NA	NA	NA	NA	no	no
1236926978302803968	yes	no	yes	no	no	no	no
1250419104671911942	no	NA	NA	NA	NA	no	no
1254372084307972098	yes	no	yes	no	no	no	no
1274961880700858368	yes	no	yes	no	no	yes	yes
1259380551213080577	yes	no	yes	no	no	no	no
1272430830221250562	yes	no	yes	no	yes	yes	yes
1241216305660862464	yes	no	yes	yes	no	no	no
1278369627022569473	yes	no	yes	no	no	yes	yes
1241443972620464129	yes	no	yes	no	yes	no	yes
1250700177666646024	yes	no	yes	no	yes	yes	no
1233709542485217280	no	NA	NA	NA	NA	no	yes
1262786585235521539	yes	no	yes	yes	no	no	yes
1260092347418906624	yes	no	yes	no	no	no	no
1282318804643729409	yes	yes	yes	no	yes	no	no
1287461884652912641	yes	no	yes	no	no	no	no
1245359932947468289	yes	no	yes	no	no	no	no
1279315852282773504	yes	no	yes	no	no	yes	yes
1280155185667547136	yes	no	yes	no	no	no	no
1271381150167162887	yes	no	yes	no	yes	yes	yes
1259787753862152193	yes	no	yes	no	no	no	no
1273991928334426118	yes	yes	yes	yes	no	no	yes
1257959705231704065	yes	no	yes	no	yes	yes	yes
1298863984339279872	yes	NA	yes	no	yes	yes	yes
1244591836242546689	yes	no	yes	no	no	no	no
1233404423457660931	no	NA	NA	NA	NA	no	yes
1272094186200805376	yes	no	yes	yes	yes	yes	yes
1300383593991110661	yes	no	yes	no	no	no	no
1265537330938511360	yes	NA	yes	no	yes	no	yes
1270456090900168705	yes	no	yes	yes	yes	no	yes
1296687941436289024	yes	no	yes	no	no	no	no
1248482564928442369	no	NA	NA	NA	NA	no	no
1244574428874387458	yes	no	yes	yes	no	no	no
1283063473077981185	yes	no	yes	no	no	no	no
1262790565479026690	yes	no	yes	yes	no	no	no
1257670640624173062	yes	no	yes	no	no	no	no
1253996649837481989	no	NA	NA	NA	NA	no	yes
1296713462417170432	yes	no	yes	no	no	no	no
1261635882181943296	yes	no	yes	no	no	yes	no
1243501759412256769	no	NA	NA	NA	NA	no	no
1284383084050296832	yes	no	yes	no	no	no	no
1288038706272772097	yes	no	yes	no	no	no	no
1274711935276077058	yes	no	yes	no	no	no	no
1248923257023037440	yes	no	yes	no	no	no	no
1291404403623305220	yes	no	yes	no	no	no	no
1271668454639239169	yes	no	yes	no	no	no	no
1290235569058938885	yes	no	yes	no	no	no	no
1253397085396832262	yes	no	no	no	no	no	no
1258001046443569154	yes	no	yes	no	no	no	no
1294173466275577857	yes	no	yes	no	no	no	yes
1279062150171017221	no	NA	NA	NA	NA	no	no
1246307767901544451	yes	no	yes	no	no	no	no
1272804282899800064	yes	no	yes	no	no	no	no
1279024804738318338	yes	no	yes	no	no	no	no
1270367084741099520	yes	no	yes	no	no	no	no
1274267321956212736	yes	no	yes	no	no	no	no
1288445423649198087	yes	no	yes	no	no	no	no
1258454497518551042	yes	no	yes	no	no	no	no
1275406159818698757	yes	no	yes	no	no	no	no
1278947666999873536	yes	no	yes	no	no	yes	no
1279657518873088001	yes	no	yes	no	no	yes	yes
1248632599800680455	yes	no	yes	no	no	no	no
1289652297455349760	yes	no	yes	yes	no	no	no
1283331954495180805	yes	no	yes	no	no	no	no
1270956611390124032	yes	no	yes	no	no	no	no
1253187951162462209	yes	yes	yes	no	yes	no	no
1271392641104719872	yes	no	yes	yes	no	yes	yes
1292239819574333441	no	NA	NA	NA	NA	no	no
1292370664708435968	no	NA	NA	NA	NA	no	no
1246406756068143104	yes	no	yes	no	no	no	no
1251595637524779010	yes	no	yes	no	yes	no	yes
1257918396265631744	yes	no	yes	no	no	no	no
1258755632250916864	yes	no	yes	no	no	no	no
1293945360331804674	yes	no	yes	no	no	no	no
1261888309334171650	yes	no	yes	no	no	no	no
1238056342134423554	yes	no	yes	no	no	no	no
1267816730765651976	yes	no	yes	no	no	no	no
1246854777386012673	yes	no	yes	no	no	no	no
1235793578556887041	yes	no	yes	no	no	no	no
1250733960960921600	yes	no	yes	no	no	no	no
1296774845288636416	yes	no	yes	no	no	no	no
1287636660046495744	yes	no	yes	no	yes	no	no
1293549775212642304	no	NA	NA	NA	NA	no	no
1298642062552838145	no	NA	NA	NA	NA	no	no
1255903780291465222	no	NA	NA	NA	NA	no	no
1241737754339409924	yes	NA	yes	no	yes	yes	no
1270616966735245313	yes	no	yes	yes	no	yes	no
1284259151934349314	yes	no	yes	no	no	no	no
1289651822315986944	yes	no	yes	no	no	no	no
1256639040499089411	yes	no	yes	yes	yes	no	no
1292319627066974208	yes	no	yes	no	no	no	no
1268064444506091520	no	NA	NA	NA	NA	no	no
1238097023250948097	no	NA	NA	NA	NA	no	no
1274018046089342977	yes	no	yes	no	no	no	no
1285152457799208960	yes	no	yes	no	no	no	no
1280768258816323585	yes	no	yes	no	no	no	no
1291692194533765120	yes	no	yes	no	no	no	no
1294941613609955329	yes	no	yes	NA	yes	no	no
1250369035750887424	yes	no	yes	no	yes	no	no
1272249488065921025	no	NA	NA	NA	NA	no	no
